User ID,Reader Company,Title,Activity Date,Content Title,Content Topics,Activity Source,Specifics,Client,Newsletter Name
user-240,Co-240,Manager,2025-01-01T04:00:00,Content 40,Analytical,event,details,ClientA,NEWS_40
user-241,Co-241,Engineer,2025-01-01T04:01:00,Content 41,Analytical,newsletter,details,,NEWS_41
user-242,Co-242,Manager,2025-01-01T04:02:00,Content 42,"Downstream,Purification",event,details,ClientB,NEWS_42
user-243,Co-243,Engineer,2025-01-01T04:03:00,Content 43,Analytical,webinar,details,ClientB,NEWS_43
user-244,Co-244,Manager,2025-01-01T04:04:00,Content 44,"Downstream,Purification",newsletter,details,ClientC,NEWS_44
user-245,Co-245,Engineer,2025-01-01T04:05:00,Content 45,"Downstream,Purification",event,details,ClientB,NEWS_45
user-246,Co-246,Manager,2025-01-01T04:06:00,Content 46,"Manufacturing,QA",newsletter,details,,NEWS_46
user-247,Co-247,Scientist,2025-01-01T04:07:00,Content 47,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_47
user-248,Co-248,Manager,2025-01-01T04:08:00,Content 48,"Downstream,Purification",non-nl,details,ClientA,NEWS_48
user-249,Co-249,Manager,2025-01-01T04:09:00,Content 49,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_49
user-250,Co-250,Scientist,2025-01-01T04:10:00,Content 50,"Manufacturing,QA",non-nl,details,ClientA,NEWS_0
user-251,Co-251,Manager,2025-01-01T04:11:00,Content 51,Analytical,newsletter,details,ClientA,NEWS_1
user-252,Co-252,Engineer,2025-01-01T04:12:00,Content 52,"Downstream,Purification",newsletter,details,,NEWS_2
user-253,Co-253,Director,2025-01-01T04:13:00,Content 53,"Manufacturing,QA",newsletter,details,,NEWS_3
user-254,Co-254,Manager,2025-01-01T04:14:00,Content 54,Analytical,newsletter,details,ClientA,NEWS_4
user-255,Co-255,Scientist,2025-01-01T04:15:00,Content 55,"Downstream,Purification",newsletter,details,ClientC,NEWS_5
user-256,Co-256,Engineer,2025-01-01T04:16:00,Content 56,"Upstream,Cell Culture",newsletter,details,ClientC,NEWS_6
user-257,Co-257,Engineer,2025-01-01T04:17:00,Content 57,Analytical,newsletter,details,,NEWS_7
user-258,Co-258,Director,2025-01-01T04:18:00,Content 58,"Upstream,Cell Culture",non-nl,details,,NEWS_8
user-259,Co-259,Manager,2025-01-01T04:19:00,Content 59,"Manufacturing,QA",newsletter,details,ClientA,NEWS_9
user-260,Co-260,Scientist,2025-01-01T04:20:00,Content 60,"Upstream,Cell Culture",newsletter,details,,NEWS_10
user-261,Co-261,Engineer,2025-01-01T04:21:00,Content 61,Analytical,event,details,ClientA,NEWS_11
user-262,Co-262,Director,2025-01-01T04:22:00,Content 62,Analytical,newsletter,details,,NEWS_12
user-263,Co-263,Director,2025-01-01T04:23:00,Content 63,"Manufacturing,QA",newsletter,details,ClientA,NEWS_13
user-264,Co-264,Director,2025-01-01T04:24:00,Content 64,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_14
user-265,Co-265,Engineer,2025-01-01T04:25:00,Content 65,"Downstream,Purification",newsletter,details,,NEWS_15
user-266,Co-266,Manager,2025-01-01T04:26:00,Content 66,"Manufacturing,QA",newsletter,details,ClientA,NEWS_16
user-267,Co-267,Scientist,2025-01-01T04:27:00,Content 67,"Downstream,Purification",newsletter,details,ClientA,NEWS_17
user-268,Co-268,Scientist,2025-01-01T04:28:00,Content 68,Analytical,newsletter,details,,NEWS_18
user-269,Co-269,Scientist,2025-01-01T04:29:00,Content 69,"Downstream,Purification",newsletter,details,,NEWS_19
user-270,Co-270,Manager,2025-01-01T04:30:00,Content 70,"Downstream,Purification",newsletter,details,ClientB,NEWS_20
user-271,Co-271,Manager,2025-01-01T04:31:00,Content 71,"Manufacturing,QA",newsletter,details,ClientA,NEWS_21
user-272,Co-272,Manager,2025-01-01T04:32:00,Content 72,Analytical,newsletter,details,,NEWS_22
user-273,Co-273,Director,2025-01-01T04:33:00,Content 73,"Upstream,Cell Culture",newsletter,details,,NEWS_23
user-274,Co-274,Engineer,2025-01-01T04:34:00,Content 74,"Upstream,Cell Culture",non-nl,details,ClientA,NEWS_24
user-275,Co-275,Scientist,2025-01-01T04:35:00,Content 75,"Manufacturing,QA",newsletter,details,ClientA,NEWS_25
user-276,Co-276,Engineer,2025-01-01T04:36:00,Content 76,Analytical,newsletter,details,ClientC,NEWS_26
user-277,Co-277,Director,2025-01-01T04:37:00,Content 77,"Downstream,Purification",newsletter,details,,NEWS_27
user-278,Co-278,Engineer,2025-01-01T04:38:00,Content 78,"Manufacturing,QA",newsletter,details,ClientA,NEWS_28
user-279,Co-279,Manager,2025-01-01T04:39:00,Content 79,"Upstream,Cell Culture",newsletter,details,ClientC,NEWS_29
user-280,Co-280,Engineer,2025-01-01T04:40:00,Content 80,"Downstream,Purification",webinar,details,,NEWS_30
user-281,Co-281,Scientist,2025-01-01T04:41:00,Content 81,"Manufacturing,QA",newsletter,details,ClientC,NEWS_31
user-282,Co-282,Director,2025-01-01T04:42:00,Content 82,"Upstream,Cell Culture",non-nl,details,ClientB,NEWS_32
user-283,Co-283,Scientist,2025-01-01T04:43:00,Content 83,"Manufacturing,QA",webinar,details,,NEWS_33
user-284,Co-284,Engineer,2025-01-01T04:44:00,Content 84,"Manufacturing,QA",newsletter,details,,NEWS_34
user-285,Co-285,Director,2025-01-01T04:45:00,Content 85,"Upstream,Cell Culture",newsletter,details,,NEWS_35
user-286,Co-286,Director,2025-01-01T04:46:00,Content 86,"Upstream,Cell Culture",newsletter,details,,NEWS_36
user-287,Co-287,Engineer,2025-01-01T04:47:00,Content 87,"Upstream,Cell Culture",newsletter,details,,NEWS_37
user-288,Co-288,Manager,2025-01-01T04:48:00,Content 88,"Downstream,Purification",newsletter,details,ClientA,NEWS_38
user-289,Co-289,Scientist,2025-01-01T04:49:00,Content 89,"Manufacturing,QA",newsletter,details,ClientA,NEWS_39
user-290,Co-290,Engineer,2025-01-01T04:50:00,Content 90,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_40
user-291,Co-291,Engineer,2025-01-01T04:51:00,Content 91,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_41
user-292,Co-292,Engineer,2025-01-01T04:52:00,Content 92,"Downstream,Purification",event,details,,NEWS_42
user-293,Co-293,Manager,2025-01-01T04:53:00,Content 93,"Manufacturing,QA",webinar,details,,NEWS_43
user-294,Co-294,Director,2025-01-01T04:54:00,Content 94,"Downstream,Purification",event,details,,NEWS_44
user-295,Co-295,Scientist,2025-01-01T04:55:00,Content 95,"Downstream,Purification",webinar,details,ClientB,NEWS_45
user-296,Co-296,Manager,2025-01-01T04:56:00,Content 96,Analytical,newsletter,details,ClientB,NEWS_46
user-297,Co-297,Engineer,2025-01-01T04:57:00,Content 97,"Downstream,Purification",newsletter,details,,NEWS_47
user-298,Co-298,Engineer,2025-01-01T04:58:00,Content 98,"Manufacturing,QA",newsletter,details,,NEWS_48
user-299,Co-299,Scientist,2025-01-01T04:59:00,Content 99,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_49
user-300,Co-300,Engineer,2025-01-01T05:00:00,Content 100,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_0
user-301,Co-301,Manager,2025-01-01T05:01:00,Content 101,"Downstream,Purification",event,details,ClientA,NEWS_1
user-302,Co-302,Director,2025-01-01T05:02:00,Content 102,"Downstream,Purification",newsletter,details,,NEWS_2
user-303,Co-303,Engineer,2025-01-01T05:03:00,Content 103,"Downstream,Purification",newsletter,details,,NEWS_3
user-304,Co-304,Engineer,2025-01-01T05:04:00,Content 104,"Downstream,Purification",event,details,ClientA,NEWS_4
user-305,Co-305,Scientist,2025-01-01T05:05:00,Content 105,"Upstream,Cell Culture",newsletter,details,,NEWS_5
user-306,Co-306,Director,2025-01-01T05:06:00,Content 106,"Downstream,Purification",webinar,details,ClientB,NEWS_6
user-307,Co-307,Scientist,2025-01-01T05:07:00,Content 107,Analytical,newsletter,details,ClientA,NEWS_7
user-308,Co-308,Director,2025-01-01T05:08:00,Content 108,"Manufacturing,QA",non-nl,details,,NEWS_8
user-309,Co-309,Scientist,2025-01-01T05:09:00,Content 109,"Manufacturing,QA",newsletter,details,,NEWS_9
user-310,Co-310,Scientist,2025-01-01T05:10:00,Content 110,"Downstream,Purification",non-nl,details,,NEWS_10
user-311,Co-311,Scientist,2025-01-01T05:11:00,Content 111,"Downstream,Purification",newsletter,details,,NEWS_11
user-312,Co-312,Director,2025-01-01T05:12:00,Content 112,"Manufacturing,QA",newsletter,details,ClientA,NEWS_12
user-313,Co-313,Scientist,2025-01-01T05:13:00,Content 113,Analytical,newsletter,details,,NEWS_13
user-314,Co-314,Director,2025-01-01T05:14:00,Content 114,"Manufacturing,QA",newsletter,details,ClientA,NEWS_14
user-315,Co-315,Scientist,2025-01-01T05:15:00,Content 115,"Downstream,Purification",newsletter,details,ClientB,NEWS_15
user-316,Co-316,Scientist,2025-01-01T05:16:00,Content 116,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_16
user-317,Co-317,Manager,2025-01-01T05:17:00,Content 117,Analytical,newsletter,details,ClientA,NEWS_17
user-318,Co-318,Scientist,2025-01-01T05:18:00,Content 118,"Upstream,Cell Culture",webinar,details,,NEWS_18
user-319,Co-319,Director,2025-01-01T05:19:00,Content 119,"Downstream,Purification",event,details,ClientA,NEWS_19
user-320,Co-320,Engineer,2025-01-01T05:20:00,Content 120,Analytical,newsletter,details,,NEWS_20
user-321,Co-321,Scientist,2025-01-01T05:21:00,Content 121,Analytical,newsletter,details,,NEWS_21
user-322,Co-322,Director,2025-01-01T05:22:00,Content 122,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_22
user-323,Co-323,Engineer,2025-01-01T05:23:00,Content 123,"Manufacturing,QA",event,details,,NEWS_23
user-324,Co-324,Engineer,2025-01-01T05:24:00,Content 124,"Downstream,Purification",non-nl,details,ClientB,NEWS_24
user-325,Co-325,Engineer,2025-01-01T05:25:00,Content 125,Analytical,non-nl,details,ClientB,NEWS_25
user-326,Co-326,Scientist,2025-01-01T05:26:00,Content 126,"Upstream,Cell Culture",event,details,,NEWS_26
user-327,Co-327,Scientist,2025-01-01T05:27:00,Content 127,Analytical,non-nl,details,ClientC,NEWS_27
user-328,Co-328,Engineer,2025-01-01T05:28:00,Content 128,"Upstream,Cell Culture",event,details,,NEWS_28
user-329,Co-329,Scientist,2025-01-01T05:29:00,Content 129,"Manufacturing,QA",newsletter,details,,NEWS_29
user-330,Co-330,Manager,2025-01-01T05:30:00,Content 130,"Manufacturing,QA",non-nl,details,ClientA,NEWS_30
user-331,Co-331,Director,2025-01-01T05:31:00,Content 131,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_31
user-332,Co-332,Director,2025-01-01T05:32:00,Content 132,"Downstream,Purification",newsletter,details,,NEWS_32
user-333,Co-333,Scientist,2025-01-01T05:33:00,Content 133,"Upstream,Cell Culture",event,details,ClientA,NEWS_33
user-334,Co-334,Scientist,2025-01-01T05:34:00,Content 134,"Downstream,Purification",newsletter,details,ClientA,NEWS_34
user-335,Co-335,Manager,2025-01-01T05:35:00,Content 135,"Manufacturing,QA",newsletter,details,ClientA,NEWS_35
user-336,Co-336,Scientist,2025-01-01T05:36:00,Content 136,"Downstream,Purification",webinar,details,,NEWS_36
user-337,Co-337,Scientist,2025-01-01T05:37:00,Content 137,Analytical,non-nl,details,ClientB,NEWS_37
user-338,Co-338,Manager,2025-01-01T05:38:00,Content 138,Analytical,newsletter,details,,NEWS_38
user-339,Co-339,Scientist,2025-01-01T05:39:00,Content 139,"Downstream,Purification",newsletter,details,ClientA,NEWS_39
user-340,Co-340,Engineer,2025-01-01T05:40:00,Content 140,Analytical,non-nl,details,,NEWS_40
user-341,Co-341,Director,2025-01-01T05:41:00,Content 141,"Manufacturing,QA",newsletter,details,ClientA,NEWS_41
user-342,Co-342,Director,2025-01-01T05:42:00,Content 142,"Downstream,Purification",event,details,ClientC,NEWS_42
user-343,Co-343,Director,2025-01-01T05:43:00,Content 143,"Upstream,Cell Culture",webinar,details,ClientA,NEWS_43
user-344,Co-344,Engineer,2025-01-01T05:44:00,Content 144,"Manufacturing,QA",webinar,details,,NEWS_44
user-345,Co-345,Director,2025-01-01T05:45:00,Content 145,"Downstream,Purification",newsletter,details,ClientC,NEWS_45
user-346,Co-346,Director,2025-01-01T05:46:00,Content 146,"Upstream,Cell Culture",newsletter,details,,NEWS_46
user-347,Co-347,Manager,2025-01-01T05:47:00,Content 147,"Manufacturing,QA",newsletter,details,ClientB,NEWS_47
user-348,Co-348,Engineer,2025-01-01T05:48:00,Content 148,"Upstream,Cell Culture",newsletter,details,,NEWS_48
user-349,Co-349,Engineer,2025-01-01T05:49:00,Content 149,"Downstream,Purification",newsletter,details,,NEWS_49
user-350,Co-350,Engineer,2025-01-01T05:50:00,Content 150,"Manufacturing,QA",newsletter,details,ClientA,NEWS_0
user-351,Co-351,Engineer,2025-01-01T05:51:00,Content 151,"Manufacturing,QA",newsletter,details,ClientA,NEWS_1
user-352,Co-352,Director,2025-01-01T05:52:00,Content 152,"Manufacturing,QA",newsletter,details,ClientB,NEWS_2
user-353,Co-353,Manager,2025-01-01T05:53:00,Content 153,Analytical,newsletter,details,ClientB,NEWS_3
user-354,Co-354,Scientist,2025-01-01T05:54:00,Content 154,"Manufacturing,QA",newsletter,details,ClientB,NEWS_4
user-355,Co-355,Scientist,2025-01-01T05:55:00,Content 155,Analytical,non-nl,details,,NEWS_5
user-356,Co-356,Manager,2025-01-01T05:56:00,Content 156,"Downstream,Purification",newsletter,details,ClientC,NEWS_6
user-357,Co-357,Engineer,2025-01-01T05:57:00,Content 157,Analytical,webinar,details,,NEWS_7
user-358,Co-358,Director,2025-01-01T05:58:00,Content 158,"Upstream,Cell Culture",newsletter,details,,NEWS_8
user-359,Co-359,Director,2025-01-01T05:59:00,Content 159,"Manufacturing,QA",newsletter,details,ClientB,NEWS_9
user-360,Co-360,Manager,2025-01-01T06:00:00,Content 160,"Manufacturing,QA",newsletter,details,ClientB,NEWS_10
user-361,Co-361,Director,2025-01-01T06:01:00,Content 161,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_11
user-362,Co-362,Manager,2025-01-01T06:02:00,Content 162,"Manufacturing,QA",webinar,details,ClientC,NEWS_12
user-363,Co-363,Director,2025-01-01T06:03:00,Content 163,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_13
user-364,Co-364,Manager,2025-01-01T06:04:00,Content 164,Analytical,newsletter,details,ClientB,NEWS_14
user-365,Co-365,Director,2025-01-01T06:05:00,Content 165,"Upstream,Cell Culture",newsletter,details,,NEWS_15
user-366,Co-366,Engineer,2025-01-01T06:06:00,Content 166,"Upstream,Cell Culture",non-nl,details,ClientB,NEWS_16
user-367,Co-367,Engineer,2025-01-01T06:07:00,Content 167,"Upstream,Cell Culture",webinar,details,,NEWS_17
user-368,Co-368,Director,2025-01-01T06:08:00,Content 168,"Manufacturing,QA",newsletter,details,ClientA,NEWS_18
user-369,Co-369,Director,2025-01-01T06:09:00,Content 169,"Upstream,Cell Culture",webinar,details,ClientA,NEWS_19
user-370,Co-370,Engineer,2025-01-01T06:10:00,Content 170,"Manufacturing,QA",event,details,ClientB,NEWS_20
user-371,Co-371,Manager,2025-01-01T06:11:00,Content 171,"Upstream,Cell Culture",webinar,details,,NEWS_21
user-372,Co-372,Director,2025-01-01T06:12:00,Content 172,Analytical,newsletter,details,,NEWS_22
user-373,Co-373,Engineer,2025-01-01T06:13:00,Content 173,"Manufacturing,QA",newsletter,details,ClientA,NEWS_23
user-374,Co-374,Director,2025-01-01T06:14:00,Content 174,"Downstream,Purification",newsletter,details,,NEWS_24
user-375,Co-375,Scientist,2025-01-01T06:15:00,Content 175,"Downstream,Purification",newsletter,details,ClientA,NEWS_25
user-376,Co-376,Engineer,2025-01-01T06:16:00,Content 176,"Manufacturing,QA",newsletter,details,ClientB,NEWS_26
user-377,Co-377,Scientist,2025-01-01T06:17:00,Content 177,Analytical,event,details,,NEWS_27
user-378,Co-378,Manager,2025-01-01T06:18:00,Content 178,"Manufacturing,QA",newsletter,details,ClientB,NEWS_28
user-379,Co-379,Engineer,2025-01-01T06:19:00,Content 179,"Upstream,Cell Culture",webinar,details,,NEWS_29
user-380,Co-380,Engineer,2025-01-01T06:20:00,Content 180,Analytical,newsletter,details,ClientA,NEWS_30
user-381,Co-381,Scientist,2025-01-01T06:21:00,Content 181,"Downstream,Purification",newsletter,details,ClientC,NEWS_31
user-382,Co-382,Scientist,2025-01-01T06:22:00,Content 182,Analytical,newsletter,details,ClientB,NEWS_32
user-383,Co-383,Director,2025-01-01T06:23:00,Content 183,"Downstream,Purification",newsletter,details,,NEWS_33
user-384,Co-384,Scientist,2025-01-01T06:24:00,Content 184,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_34
user-385,Co-385,Engineer,2025-01-01T06:25:00,Content 185,"Manufacturing,QA",newsletter,details,,NEWS_35
user-386,Co-386,Scientist,2025-01-01T06:26:00,Content 186,"Upstream,Cell Culture",newsletter,details,,NEWS_36
user-387,Co-387,Director,2025-01-01T06:27:00,Content 187,Analytical,newsletter,details,ClientA,NEWS_37
user-388,Co-388,Scientist,2025-01-01T06:28:00,Content 188,"Manufacturing,QA",newsletter,details,ClientB,NEWS_38
user-389,Co-389,Manager,2025-01-01T06:29:00,Content 189,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_39
user-390,Co-390,Director,2025-01-01T06:30:00,Content 190,"Manufacturing,QA",newsletter,details,,NEWS_40
user-391,Co-391,Engineer,2025-01-01T06:31:00,Content 191,Analytical,newsletter,details,ClientB,NEWS_41
user-392,Co-392,Scientist,2025-01-01T06:32:00,Content 192,Analytical,newsletter,details,ClientA,NEWS_42
user-393,Co-393,Engineer,2025-01-01T06:33:00,Content 193,"Manufacturing,QA",newsletter,details,,NEWS_43
user-394,Co-394,Engineer,2025-01-01T06:34:00,Content 194,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_44
user-395,Co-395,Engineer,2025-01-01T06:35:00,Content 195,Analytical,webinar,details,ClientB,NEWS_45
user-396,Co-396,Director,2025-01-01T06:36:00,Content 196,Analytical,newsletter,details,ClientB,NEWS_46
user-397,Co-397,Director,2025-01-01T06:37:00,Content 197,"Manufacturing,QA",newsletter,details,,NEWS_47
user-398,Co-398,Scientist,2025-01-01T06:38:00,Content 198,"Manufacturing,QA",newsletter,details,ClientA,NEWS_48
user-399,Co-399,Scientist,2025-01-01T06:39:00,Content 199,Analytical,newsletter,details,ClientC,NEWS_49
user-400,Co-400,Engineer,2025-01-01T06:40:00,Content 0,"Upstream,Cell Culture",webinar,details,,NEWS_0
user-401,Co-401,Director,2025-01-01T06:41:00,Content 1,"Downstream,Purification",webinar,details,,NEWS_1
user-402,Co-402,Manager,2025-01-01T06:42:00,Content 2,"Downstream,Purification",newsletter,details,,NEWS_2
user-403,Co-403,Scientist,2025-01-01T06:43:00,Content 3,"Upstream,Cell Culture",newsletter,details,,NEWS_3
user-404,Co-404,Manager,2025-01-01T06:44:00,Content 4,Analytical,newsletter,details,,NEWS_4
user-405,Co-405,Manager,2025-01-01T06:45:00,Content 5,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_5
user-406,Co-406,Engineer,2025-01-01T06:46:00,Content 6,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_6
user-407,Co-407,Manager,2025-01-01T06:47:00,Content 7,"Manufacturing,QA",newsletter,details,,NEWS_7
user-408,Co-408,Director,2025-01-01T06:48:00,Content 8,"Upstream,Cell Culture",non-nl,details,ClientA,NEWS_8
user-409,Co-409,Manager,2025-01-01T06:49:00,Content 9,"Downstream,Purification",non-nl,details,ClientA,NEWS_9
user-410,Co-410,Director,2025-01-01T06:50:00,Content 10,"Downstream,Purification",newsletter,details,ClientA,NEWS_10
user-411,Co-411,Director,2025-01-01T06:51:00,Content 11,Analytical,newsletter,details,ClientA,NEWS_11
user-412,Co-412,Manager,2025-01-01T06:52:00,Content 12,Analytical,newsletter,details,ClientA,NEWS_12
user-413,Co-413,Engineer,2025-01-01T06:53:00,Content 13,"Upstream,Cell Culture",newsletter,details,,NEWS_13
user-414,Co-414,Manager,2025-01-01T06:54:00,Content 14,"Upstream,Cell Culture",event,details,,NEWS_14
user-415,Co-415,Director,2025-01-01T06:55:00,Content 15,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_15
user-416,Co-416,Scientist,2025-01-01T06:56:00,Content 16,"Manufacturing,QA",newsletter,details,,NEWS_16
user-417,Co-417,Director,2025-01-01T06:57:00,Content 17,"Downstream,Purification",newsletter,details,ClientC,NEWS_17
user-418,Co-418,Engineer,2025-01-01T06:58:00,Content 18,"Manufacturing,QA",webinar,details,ClientA,NEWS_18
user-419,Co-419,Engineer,2025-01-01T06:59:00,Content 19,"Manufacturing,QA",newsletter,details,ClientB,NEWS_19
user-420,Co-420,Engineer,2025-01-01T07:00:00,Content 20,Analytical,newsletter,details,ClientC,NEWS_20
user-421,Co-421,Scientist,2025-01-01T07:01:00,Content 21,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_21
